id_vendedor;referencia;ajuste_devedor_contabil;compensacao_contabil;saldo_contabil_acumulado
280;01/09/2018;0;996,14;2059,25
280;01/10/2018;0;527,63;1531,62
280;01/11/2018;23,86;153,72;1401,76
280;01/12/2018;0;0;1401,76
280;01/01/2019;143,29;778,43;766,62
280;01/02/2019;0;711,43;55,19
280;01/03/2019;75,78;148,22;-17,25
280;01/04/2019;879,78;0;862,53
280;01/05/2019;0;714,54;147,99
280;01/06/2019;21,09;169,08;0
280;01/07/2019;0;0;0
280;01/08/2019;0;0;0
280;01/09/2019;654,28;654,28;0
280;01/10/2019;0;0;0
280;01/11/2019;291,18;752,95;-461,77
280;01/12/2019;0;0;-461,77
280;01/01/2020;0;0;-461,77
280;01/02/2020;0;0;-461,77
280;01/03/2020;0;0;-461,77
280;01/04/2020;0;0;-461,77
280;01/05/2020;0;0;-461,77
280;01/06/2020;0;0;-461,77
280;01/07/2020;878,05;0,41;415,87
280;01/08/2020;1594,07;0;2009,94
280;01/09/2020;0;530,8;1479,14
280;01/10/2020;2514,43;212,51;3781,06
280;01/11/2020;1633,31;0;5414,37
280;01/12/2020;0;375,64;5038,73
280;01/01/2021;0;992,15;4046,58
280;01/02/2021;359,61;498,97;3907,22
280;01/03/2021;0;0;3907,22
280;01/04/2021;0;0;3907,22
280;01/05/2021;0;1549,65;2357,57
280;01/06/2021;0;1834,2;523,37
280;01/07/2021;0;343,37;180
280;01/08/2021;306,9;148,65;338,25
280;01/09/2021;0;338,25;0
280;01/10/2021;1434,6;0;1434,6
280;01/11/2021;1172;1843,56;763,04
280;01/12/2021;1329,58;0;2092,62
280;01/01/2022;1898,23;624,77;3366,08
280;01/02/2022;811,13;0;4177,21
280;01/03/2022;897,41;952,12;4122,5
280;01/04/2022;0;369,25;3753,25
280;01/05/2022;1281,12;34,93;4999,44
280;01/06/2022;941,75;37,17;5904,02
280;01/07/2022;0;61,53;5842,49
280;01/08/2022;0;175,31;5667,18
280;01/09/2022;0;0;5667,18
280;01/10/2022;1370,6;1006,16;6031,62
280;01/11/2022;0;0;6031,62
280;01/12/2022;0;0;6031,62
280;01/01/2023;1786,01;0;7817,63
280;01/02/2023;1213,57;1582,76;7448,44
280;01/03/2023;388,3;842,53;6994,21
280;01/04/2023;633,87;985,97;6642,11
280;01/05/2023;910,68;0;7552,79
280;01/06/2023;952,78;404,97;8100,6
280;01/07/2023;2070,19;0;10170,79
280;01/08/2023;0;975,95;9194,84
280;01/09/2023;0;946,36;8248,48
280;01/10/2023;0;1289,7;6958,78
280;01/11/2023;1936,73;0;8895,51
280;01/12/2023;1331,51;382,14;9844,88
280;01/01/2024;136,85;0;9981,73
280;01/02/2024;1526,25;911,21;10596,77
280;01/03/2024;0;144,34;10452,43
280;01/04/2024;214,17;0;10666,6
280;01/05/2024;0;0;10666,6
280;01/06/2024;0;0;10666,6
280;01/07/2024;1358,01;401,85;11622,76
280;01/08/2024;897,95;0;12520,71
280;01/09/2024;0;0;12520,71
280;01/10/2024;0;0;12520,71
280;01/11/2024;957,11;539,48;12938,34
280;01/12/2024;434,81;323,74;13049,41
280;01/01/2025;1023,5;118,21;13954,7
280;01/02/2025;0;0;13954,7
280;01/03/2025;1136,88;83,83;15007,75
280;01/04/2025;930,16;607,32;15330,59
280;01/05/2025;1623,11;35,99;16917,71
280;01/06/2025;748,03;648,38;17017,36
280;01/07/2025;149,44;1491,89;15674,91
280;01/08/2025;0;313,65;15361,26
280;01/09/2025;0;1076,06;14285,2
280;01/10/2025;0;1348,49;12936,71
280;01/11/2025;974,44;0;13911,15
280;01/12/2025;848,8;218,66;14541,29
281;01/01/2014;1686,07;586,07;1100
281;01/02/2014;798,18;122,2;1775,98
281;01/03/2014;614,51;0;2390,49
281;01/04/2014;0;680,95;1709,54
281;01/05/2014;813,22;878;1644,76
281;01/06/2014;0;1521,51;123,25
281;01/07/2014;936,07;458,41;600,91
281;01/08/2014;0;380,17;220,74
281;01/09/2014;1032,94;0;1253,68
281;01/10/2014;1754,57;0;3008,25
281;01/11/2014;0;0;3008,25
281;01/12/2014;389,99;0;3398,24
281;01/01/2015;1493,46;179,21;4712,49
281;01/02/2015;1185,26;0;5897,75
281;01/03/2015;179,58;0;6077,33
281;01/04/2015;0;970,08;5107,25
281;01/05/2015;110,01;938,41;4278,85
281;01/06/2015;0;874,29;3404,56
281;01/07/2015;526,86;140,21;3791,21
281;01/08/2015;134,58;1200,79;2725
281;01/09/2015;0;453,4;2271,6
281;01/10/2015;469,74;262,38;2478,96
281;01/11/2015;0;0;2478,96
281;01/12/2015;0;1444,03;1034,93
281;01/01/2016;0;0;1034,93
281;01/02/2016;1191,01;1102,91;1123,03
281;01/03/2016;821,39;222,49;1721,93
281;01/04/2016;0;453,03;1268,9
281;01/05/2016;0;252,4;1016,5
281;01/06/2016;0;187,11;829,39
281;01/07/2016;0;0;829,39
281;01/08/2016;0;0;829,39
281;01/09/2016;1028,85;398,8;1459,44
281;01/10/2016;605,26;503,8;1560,9
281;01/11/2016;0;0;1560,9
281;01/12/2016;789,61;623,68;1726,83
281;01/01/2017;0;0;1726,83
281;01/02/2017;1601,75;738,57;2590,01
281;01/03/2017;0;195,42;2394,59
281;01/04/2017;636,62;0;3031,21
281;01/05/2017;0;1064,68;1966,53
281;01/06/2017;0;0;1966,53
281;01/07/2017;567,49;0;2534,02
281;01/08/2017;1628,44;564,22;3598,24
281;01/09/2017;0;939,03;2659,21
281;01/10/2017;0;645,02;2014,19
281;01/11/2017;0;1390,54;623,65
281;01/12/2017;0;354,61;269,04
281;01/01/2018;0;0;269,04
281;01/02/2018;0;101,24;167,8
281;01/03/2018;0;35,29;132,51
281;01/04/2018;1238,63;449,4;921,74
281;01/05/2018;0;743,94;177,8
281;01/06/2018;0;0;177,8
281;01/07/2018;298,69;435,43;41,06
281;01/08/2018;963,57;548,85;455,78
281;01/09/2018;0;332,16;123,62
281;01/10/2018;0;0;123,62
281;01/11/2018;0;0;123,62
281;01/12/2018;0;0;123,62
281;01/01/2019;1008,83;1053,58;78,87
281;01/02/2019;0;0;78,87
281;01/03/2019;1002,93;804,04;277,76
281;01/04/2019;1086,07;285,94;1077,89
281;01/05/2019;586,62;0;1664,51
281;01/06/2019;0;761,87;902,64
281;01/07/2019;1715,93;1281,31;1337,26
281;01/08/2019;0;461,21;876,05
281;01/09/2019;0;0;876,05
281;01/10/2019;805,82;0;1681,87
281;01/11/2019;0;0;1681,87
281;01/12/2019;2494,62;772,88;3403,61
281;01/01/2020;0;392,37;3011,24
281;01/02/2020;659,17;277,36;3393,05
281;01/03/2020;1368,32;2,96;4758,41
281;01/04/2020;0;1421,5;3336,91
281;01/05/2020;0;377,38;2959,53
281;01/06/2020;0;900,27;2059,26
281;01/07/2020;1193,08;140,18;3112,16
281;01/08/2020;0;329,89;2782,27
281;01/09/2020;0;547,82;2234,45
281;01/10/2020;0;459,88;1774,57
281;01/11/2020;0;663,86;1110,71
281;01/12/2020;755,02;0;1865,73
281;01/01/2021;278,44;0;2144,17
281;01/02/2021;1638,34;474,59;3307,92
281;01/03/2021;1257,76;620,97;3944,71
281;01/04/2021;1067,08;207,35;4804,44
281;01/05/2021;2345,6;893,42;6256,62
281;01/06/2021;0;0;6256,62
281;01/07/2021;0;1250,23;5006,39
281;01/08/2021;0;320,6;4685,79
281;01/09/2021;1190,85;0;5876,64
281;01/10/2021;1480,41;1102,19;6254,86
281;01/11/2021;350,03;335,77;6269,12
281;01/12/2021;758,18;1060,58;5966,72
281;01/01/2022;0;52,37;5914,35
281;01/02/2022;0;0;5914,35
281;01/03/2022;0;0;5914,35
281;01/04/2022;1036,41;0;6950,76
281;01/05/2022;145,55;75,63;7020,68
281;01/06/2022;0;1246,73;5773,95
281;01/07/2022;1239;132,55;6880,4
281;01/08/2022;0;1773,48;5106,92
281;01/09/2022;596,44;197,89;5505,47
281;01/10/2022;0;601,66;4903,81
281;01/11/2022;441,73;77,27;5268,27
281;01/12/2022;191,81;376,34;5083,74
281;01/01/2023;0;680,8;4402,94
281;01/02/2023;0;0;4402,94
281;01/03/2023;809,91;364,41;4848,44
281;01/04/2023;1224,89;1234,06;4839,27
281;01/05/2023;0;1220,21;3619,06
281;01/06/2023;0;1211,77;2407,29
281;01/07/2023;0;831,13;1576,16
281;01/08/2023;849,39;2383,4;42,15
281;01/09/2023;1022,3;149,78;914,67
281;01/10/2023;0;0;914,67
281;01/11/2023;0;882,92;31,75
281;01/12/2023;0;545,75;-514
281;01/01/2024;0;0;-514
281;01/02/2024;0;0;-514
281;01/03/2024;1614,49;339,41;761,08
281;01/04/2024;1785,34;631,26;1915,16
281;01/05/2024;376,58;0;2291,74
281;01/06/2024;0;390,21;1901,53
281;01/07/2024;1263,66;80,46;3084,73
281;01/08/2024;0;0;3084,73
281;01/09/2024;0;0;3084,73
281;01/10/2024;820,22;692,81;3212,14
281;01/11/2024;0;0;3212,14
281;01/12/2024;869,12;355,42;3725,84
281;01/01/2025;0;587,77;3138,07
281;01/02/2025;0;0;3138,07
281;01/03/2025;1647,13;650,22;4134,98
281;01/04/2025;147,29;0;4282,27
281;01/05/2025;2121,85;0;6404,12
281;01/06/2025;0;0;6404,12
281;01/07/2025;1254,56;0;7658,68
281;01/08/2025;0;0;7658,68
281;01/09/2025;826,14;355,89;8128,93
281;01/10/2025;0;141,96;7986,97
281;01/11/2025;0;820,64;7166,33
281;01/12/2025;1933,57;356,36;8743,54
282;01/01/2014;1503,24;659,98;843,26
282;01/02/2014;1260,75;452,98;1651,03
282;01/03/2014;0;0;1651,03
282;01/04/2014;1418,26;0;3069,29
282;01/05/2014;0;984,26;2085,03
282;01/06/2014;0;0;2085,03
282;01/07/2014;0;0;2085,03
282;01/08/2014;0;774,03;1311
282;01/09/2014;439,19;0;1750,19
282;01/10/2014;1834,04;0;3584,23
282;01/11/2014;445,14;761,4;3267,97
282;01/12/2014;2086,7;1320,53;4034,14
282;01/01/2015;0;0;4034,14
282;01/02/2015;0;0;4034,14
282;01/03/2015;617,23;786,24;3865,13
282;01/04/2015;0;0;3865,13
282;01/05/2015;0;245,92;3619,21
282;01/06/2015;0;0;3619,21
282;01/07/2015;0;21,08;3598,13
282;01/08/2015;0;1209,25;2388,88
282;01/09/2015;806,07;0;3194,95
282;01/10/2015;1060,6;83,69;4171,86
282;01/11/2015;581,56;0;4753,42
282;01/12/2015;0;850,67;3902,75
282;01/01/2016;0;211,7;3691,05
282;01/02/2016;1253,33;939,33;4005,05
282;01/03/2016;0;1233,57;2771,48
282;01/04/2016;1104,19;390,33;3485,34
282;01/05/2016;1228,46;522,07;4191,73
282;01/06/2016;1021,77;0;5213,5
282;01/07/2016;0;0;5213,5
282;01/08/2016;0;732,17;4481,33
282;01/09/2016;1513,05;0;5994,38
282;01/10/2016;1751,24;319,47;7426,15
282;01/11/2016;1494,44;0;8920,59
282;01/12/2016;403,9;0;9324,49
282;01/01/2017;0;1443,05;7881,44
282;01/02/2017;912,78;0;8794,22
282;01/03/2017;0;17,68;8776,54
282;01/04/2017;974,15;0;9750,69
282;01/05/2017;0;0;9750,69
282;01/06/2017;0;323,16;9427,53
282;01/07/2017;0;107,19;9320,34
282;01/08/2017;0;729,13;8591,21
282;01/09/2017;1019,77;0;9610,98
282;01/10/2017;0;0;9610,98
282;01/11/2017;0;473,18;9137,8
282;01/12/2017;0;925,19;8212,61
282;01/01/2018;2091,53;626,6;9677,54
282;01/02/2018;1130,46;4,86;10803,14
282;01/03/2018;421,02;0;11224,16
282;01/04/2018;222,09;184,43;11261,82
282;01/05/2018;0;556,98;10704,84
282;01/06/2018;0;0;10704,84
282;01/07/2018;421,99;318,62;10808,21
282;01/08/2018;0;0;10808,21
282;01/09/2018;0;0;10808,21
282;01/10/2018;667,48;177,02;11298,67
282;01/11/2018;0;1778,05;9520,62
282;01/12/2018;1565,87;0;11086,49
282;01/01/2019;0;0;11086,49
282;01/02/2019;0;42,36;11044,13
282;01/03/2019;0;688,5;10355,63
282;01/04/2019;0;0;10355,63
282;01/05/2019;0;0;10355,63
282;01/06/2019;635,98;0;10991,61
282;01/07/2019;680,6;0;11672,21
282;01/08/2019;0;0;11672,21
282;01/09/2019;1145,29;1657,4;11160,1
282;01/10/2019;1541,48;934,33;11767,25
282;01/11/2019;588,93;1279,2;11076,98
282;01/12/2019;0;544,34;10532,64
282;01/01/2020;0;1079,37;9453,27
282;01/02/2020;1111,87;0;10565,14
282;01/03/2020;0;1140,58;9424,56
282;01/04/2020;0;0;9424,56
282;01/05/2020;0;443,62;8980,94
282;01/06/2020;0;0;8980,94
282;01/07/2020;0;0;8980,94
282;01/08/2020;568,49;547,23;9002,2
282;01/09/2020;0;0;9002,2
282;01/10/2020;0;101,63;8900,57
282;01/11/2020;569,85;66,08;9404,34
282;01/12/2020;0;1273,08;8131,26
282;01/01/2021;0;0;8131,26
282;01/02/2021;0;519,96;7611,3
282;01/03/2021;645,24;493,23;7763,31
282;01/04/2021;626,09;0;8389,4
282;01/05/2021;0;0;8389,4
282;01/06/2021;411,31;339,81;8460,9
282;01/07/2021;595,34;891,03;8165,21
282;01/08/2021;0;918,39;7246,82
282;01/09/2021;0;0;7246,82
282;01/10/2021;0;1591,69;5655,13
282;01/11/2021;408,89;321,55;5742,47
282;01/12/2021;0;19,58;5722,89
282;01/01/2022;0;242,36;5480,53
282;01/02/2022;0;1090,56;4389,97
282;01/03/2022;0;0;4389,97
282;01/04/2022;0;760,2;3629,77
282;01/05/2022;0;0;3629,77
282;01/06/2022;0;662,49;2967,28
282;01/07/2022;0;0;2967,28
282;01/08/2022;996,03;625,13;3338,18
282;01/09/2022;0;0;3338,18
282;01/10/2022;0;662,64;2675,54
282;01/11/2022;0;274,36;2401,18
282;01/12/2022;819,97;0;3221,15
282;01/01/2023;483,34;495,08;3209,41
282;01/02/2023;0;485,1;2724,31
282;01/03/2023;0;0;2724,31
282;01/04/2023;1959,35;0;4683,66
282;01/05/2023;315,59;1033,3;3965,95
282;01/06/2023;0;59,49;3906,46
282;01/07/2023;527,25;0;4433,71
282;01/08/2023;0;0;4433,71
282;01/09/2023;689,41;1956,24;3166,88
282;01/10/2023;0;964,48;2202,4
282;01/11/2023;966,16;0;3168,56
282;01/12/2023;657,65;936,51;2889,7
282;01/01/2024;1591,14;596,99;3883,85
282;01/02/2024;642,07;533,59;3992,33
282;01/03/2024;1673,17;982,76;4682,74
282;01/04/2024;0;0;4682,74
282;01/05/2024;353,57;1652,09;3384,22
282;01/06/2024;0;245,44;3138,78
282;01/07/2024;1548,36;735,48;3951,66
282;01/08/2024;0;0;3951,66
282;01/09/2024;762,78;1098,95;3615,49
282;01/10/2024;2017,79;864,95;4768,33
282;01/11/2024;0;0;4768,33
282;01/12/2024;0;0;4768,33
282;01/01/2025;110,04;663,55;4214,82
282;01/02/2025;0;0;4214,82
282;01/03/2025;0;642,6;3572,22
282;01/04/2025;0;844,65;2727,57
282;01/05/2025;325,97;0;3053,54
282;01/06/2025;962,88;604,78;3411,64
282;01/07/2025;20,77;0;3432,41
282;01/08/2025;0;1145,77;2286,64
282;01/09/2025;0;1632,61;654,03
282;01/10/2025;0;0;654,03
282;01/11/2025;0;0;654,03
282;01/12/2025;0;0;654,03
283;01/01/2014;502,79;0;502,79
283;01/02/2014;0;420,05;82,74
283;01/03/2014;0;0;82,74
283;01/04/2014;0;0;82,74
283;01/05/2014;0;0;82,74
283;01/06/2014;0;0;82,74
283;01/07/2014;681,99;453,18;311,55
283;01/08/2014;0;151,34;160,21
283;01/09/2014;0;160,21;0
283;01/10/2014;2505,16;423,38;2081,78
283;01/11/2014;0;603,37;1478,41
283;01/12/2014;0;0;1478,41
283;01/01/2015;0;250,58;1227,83
283;01/02/2015;0;131,63;1096,2
283;01/03/2015;0;0;1096,2
283;01/04/2015;0;399,51;696,69
283;01/05/2015;0;0;696,69
283;01/06/2015;0;0;696,69
283;01/07/2015;1931,36;1056,47;1571,58
283;01/08/2015;0;641,69;929,89
283;01/09/2015;0;469,45;460,44
283;01/10/2015;1363,46;714,22;1109,68
283;01/11/2015;460,18;1428,46;141,4
283;01/12/2015;1314,96;1090,98;365,38
283;01/01/2016;0;0;365,38
283;01/02/2016;0;0;365,38
283;01/03/2016;1090,5;0;1455,88
283;01/04/2016;417,95;99,79;1774,04
283;01/05/2016;0;221,91;1552,13
283;01/06/2016;851,28;656,13;1747,28
283;01/07/2016;0;0;1747,28
283;01/08/2016;670,89;300,7;2117,47
283;01/09/2016;0;869,47;1248
283;01/10/2016;0;301,67;946,33
283;01/11/2016;946,39;0;1892,72
283;01/12/2016;0;810,26;1082,46
283;01/01/2017;0;0;1082,46
283;01/02/2017;1531,29;983,39;1630,36
283;01/03/2017;0;1321,61;308,75
283;01/04/2017;703,72;399,58;612,89
283;01/05/2017;0;0;612,89
283;01/06/2017;0;0;612,89
283;01/07/2017;0;0;612,89
283;01/08/2017;0;612,89;0
283;01/09/2017;0;0;0
283;01/10/2017;2080,2;0;2080,2
283;01/11/2017;0;811,27;1268,93
283;01/12/2017;1031,58;0;2300,51
283;01/01/2018;582,72;1598,78;1284,45
283;01/02/2018;0;0;1284,45
283;01/03/2018;0;1284,45;0
283;01/04/2018;1203,4;887,49;315,91
283;01/05/2018;0;198,72;117,19
283;01/06/2018;0;117,19;0
283;01/07/2018;489,78;0;489,78
283;01/08/2018;0;0;489,78
283;01/09/2018;0;473,91;15,87
283;01/10/2018;0;0;15,87
283;01/11/2018;933,72;416,79;532,8
283;01/12/2018;96,06;0;628,86
283;01/01/2019;881,96;0;1510,82
283;01/02/2019;0;0;1510,82
283;01/03/2019;943,76;0;2454,58
283;01/04/2019;0;1014,98;1439,6
283;01/05/2019;0;0;1439,6
283;01/06/2019;0;0;1439,6
283;01/07/2019;0;225,51;1214,09
283;01/08/2019;2542,2;0;3756,29
283;01/09/2019;1019,79;0;4776,08
283;01/10/2019;1080,79;1235,78;4621,09
283;01/11/2019;0;166,81;4454,28
283;01/12/2019;0;0;4454,28
283;01/01/2020;777,32;0;5231,6
283;01/02/2020;0;1660,13;3571,47
283;01/03/2020;0;394,48;3176,99
283;01/04/2020;0;464,75;2712,24
283;01/05/2020;563,56;2074,29;1201,51
283;01/06/2020;0;403,84;797,67
283;01/07/2020;0;0;797,67
283;01/08/2020;1100,69;514,59;1383,77
283;01/09/2020;1204,41;1451,47;1136,71
283;01/10/2020;0;0;1136,71
283;01/11/2020;1866,67;482,29;2521,09
283;01/12/2020;0;0;2521,09
283;01/01/2021;0;186,83;2334,26
283;01/02/2021;0;0;2334,26
283;01/03/2021;1123,07;817,81;2639,52
283;01/04/2021;1815,92;408,22;4047,22
283;01/05/2021;1378,33;685,76;4739,79
283;01/06/2021;0;1378,6;3361,19
283;01/07/2021;0;553,47;2807,72
283;01/08/2021;0;0;2807,72
283;01/09/2021;0;79,62;2728,1
283;01/10/2021;885,39;69,61;3543,88
283;01/11/2021;0;267,38;3276,5
283;01/12/2021;1697,26;0;4973,76
283;01/01/2022;1651,36;0;6625,12
283;01/02/2022;1795,12;944,87;7475,37
283;01/03/2022;971,05;451,27;7995,15
283;01/04/2022;1958,93;0;9954,08
283;01/05/2022;1318,66;475,89;10796,85
283;01/06/2022;0;538,05;10258,8
283;01/07/2022;1487,08;0;11745,88
283;01/08/2022;182,81;601,02;11327,67
283;01/09/2022;0;364,2;10963,47
283;01/10/2022;909,2;1019,49;10853,18
283;01/11/2022;0;589,58;10263,6
283;01/12/2022;1445,47;0;11709,07
283;01/01/2023;0;0;11709,07
283;01/02/2023;1167,24;601,96;12274,35
283;01/03/2023;1289,28;377,58;13186,05
283;01/04/2023;0;1127,55;12058,5
283;01/05/2023;1572,9;686,89;12944,51
283;01/06/2023;0;984,36;11960,15
283;01/07/2023;1140,08;649,11;12451,12
283;01/08/2023;207,99;842,96;11816,15
283;01/09/2023;0;0;11816,15
283;01/10/2023;494,72;0;12310,87
283;01/11/2023;1533,01;0;13843,88
283;01/12/2023;1307,42;0;15151,3
283;01/01/2024;0;0;15151,3
283;01/02/2024;0;270,96;14880,34
283;01/03/2024;1653,64;9,96;16524,02
283;01/04/2024;0;0;16524,02
283;01/05/2024;1409,88;547,92;17385,98
283;01/06/2024;808,85;812,83;17382
283;01/07/2024;0;935,7;16446,3
283;01/08/2024;975,74;0;17422,04
283;01/09/2024;0;1036,66;16385,38
283;01/10/2024;0;448,23;15937,15
283;01/11/2024;600,27;743,66;15793,76
283;01/12/2024;1765,83;983,55;16576,04
283;01/01/2025;0;0;16576,04
283;01/02/2025;0;0;16576,04
283;01/03/2025;486,75;1488,62;15574,17
283;01/04/2025;984,06;0;16558,23
283;01/05/2025;0;1823,47;14734,76
283;01/06/2025;573,97;852,24;14456,49
283;01/07/2025;711,74;240,9;14927,33
283;01/08/2025;1456,9;0;16384,23
283;01/09/2025;700,45;0;17084,68
283;01/10/2025;1115,53;0;18200,21
283;01/11/2025;0;903,75;17296,46
283;01/12/2025;1079,59;1461,09;16914,96
284;01/01/2014;0;0;0
284;01/02/2014;0;226,86;-226,86
284;01/03/2014;2491,86;0;2265
284;01/04/2014;1995,23;426,55;3833,68
284;01/05/2014;947,91;98,4;4683,19
284;01/06/2014;1157,1;0;5840,29
284;01/07/2014;1033,24;0;6873,53
284;01/08/2014;0;0;6873,53
284;01/09/2014;0;1650,55;5222,98
284;01/10/2014;377,46;0;5600,44
284;01/11/2014;888,98;0;6489,42
284;01/12/2014;0;0;6489,42
284;01/01/2015;229,98;423,23;6296,17
284;01/02/2015;226,28;1061,29;5461,16
284;01/03/2015;250,43;0;5711,59
284;01/04/2015;862,11;195,71;6377,99
284;01/05/2015;1984,26;1167,18;7195,07
284;01/06/2015;789,33;1104,16;6880,24
284;01/07/2015;717,93;801,2;6796,97
284;01/08/2015;0;590,75;6206,22
284;01/09/2015;200,77;428,17;5978,82
284;01/10/2015;770,36;0;6749,18
284;01/11/2015;973,85;1577,86;6145,17
284;01/12/2015;1103,03;2198,39;5049,81
284;01/01/2016;0;0;5049,81
284;01/02/2016;0;1758,85;3290,96
284;01/03/2016;0;0;3290,96
284;01/04/2016;0;600,03;2690,93
284;01/05/2016;0;0;2690,93
284;01/06/2016;0;557,99;2132,94
284;01/07/2016;0;1136,78;996,16
284;01/08/2016;0;402,2;593,96
284;01/09/2016;480,99;878,06;196,89
284;01/10/2016;0;136,6;60,29
284;01/11/2016;499,21;234,39;325,11
284;01/12/2016;0;325,11;0
284;01/01/2017;2410,86;268,27;2142,59
284;01/02/2017;2073,58;686,05;3530,12
284;01/03/2017;0;0;3530,12
284;01/04/2017;186,58;44,71;3671,99
284;01/05/2017;1500,9;1357,36;3815,53
284;01/06/2017;0;0;3815,53
284;01/07/2017;0;996,72;2818,81
284;01/08/2017;0;0;2818,81
284;01/09/2017;1783,78;0;4602,59
284;01/10/2017;0;20,51;4582,08
284;01/11/2017;0;0;4582,08
284;01/12/2017;526,22;0;5108,3
284;01/01/2018;0;838,25;4270,05
284;01/02/2018;275,21;0;4545,26
284;01/03/2018;197,75;732,78;4010,23
284;01/04/2018;1583,62;206,1;5387,75
284;01/05/2018;824,09;398,6;5813,24
284;01/06/2018;289,97;291,68;5811,53
284;01/07/2018;708,88;904,36;5616,05
284;01/08/2018;0;0;5616,05
284;01/09/2018;0;39,53;5576,52
284;01/10/2018;0;0;5576,52
284;01/11/2018;0;0;5576,52
284;01/12/2018;0;1044,97;4531,55
284;01/01/2019;1633,74;651,61;5513,68
284;01/02/2019;0;0;5513,68
284;01/03/2019;0;155,5;5358,18
284;01/04/2019;0;0;5358,18
284;01/05/2019;1587,56;595,13;6350,61
284;01/06/2019;0;215,05;6135,56
284;01/07/2019;0;1322,28;4813,28
284;01/08/2019;1403,84;739,33;5477,79
284;01/09/2019;628,6;898,08;5208,31
284;01/10/2019;0;0;5208,31
284;01/11/2019;0;1082,2;4126,11
284;01/12/2019;336,37;1958,05;2504,43
284;01/01/2020;858,18;605,11;2757,5
284;01/02/2020;1741,16;1602,15;2896,51
284;01/03/2020;0;172,15;2724,36
284;01/04/2020;0;0;2724,36
284;01/05/2020;0;263,71;2460,65
284;01/06/2020;336,58;0;2797,23
284;01/07/2020;0;0;2797,23
284;01/08/2020;0;0;2797,23
284;01/09/2020;398,77;1544,2;1651,8
284;01/10/2020;1451,55;1162,05;1941,3
284;01/11/2020;0;1557,68;383,62
284;01/12/2020;0;383,62;0
284;01/01/2021;0;0;0
284;01/02/2021;1133,99;0;1133,99
284;01/03/2021;1604,05;0;2738,04
284;01/04/2021;832,65;0;3570,69
284;01/05/2021;538,1;213,07;3895,72
284;01/06/2021;0;380,49;3515,23
284;01/07/2021;322,03;755,39;3081,87
284;01/08/2021;1376,59;0;4458,46
284;01/09/2021;1019,07;0;5477,53
284;01/10/2021;25;92,2;5410,33
284;01/11/2021;0;665,73;4744,6
284;01/12/2021;1921,35;1551,8;5114,15
284;01/01/2022;761,5;857,48;5018,17
284;01/02/2022;1595,94;0;6614,11
284;01/03/2022;1506,76;779,78;7341,09
284;01/04/2022;0;631,68;6709,41
284;01/05/2022;235,77;0;6945,18
284;01/06/2022;0;374,43;6570,75
284;01/07/2022;0;1075,86;5494,89
284;01/08/2022;1091,5;727,84;5858,55
284;01/09/2022;0;0;5858,55
284;01/10/2022;0;553,3;5305,25
284;01/11/2022;1588,05;0;6893,3
284;01/12/2022;715,24;0;7608,54
284;01/01/2023;663,69;2047,73;6224,5
284;01/02/2023;916,87;179,47;6961,9
284;01/03/2023;0;12,03;6949,87
284;01/04/2023;377,52;0;7327,39
284;01/05/2023;1308,99;1297,41;7338,97
284;01/06/2023;0;67,88;7271,09
284;01/07/2023;0;1984,73;5286,36
284;01/08/2023;408,14;0;5694,5
284;01/09/2023;609,81;602,62;5701,69
284;01/10/2023;597,56;871,27;5427,98
284;01/11/2023;239,39;2003,16;3664,21
284;01/12/2023;0;278,4;3385,81
284;01/01/2024;191,88;485,73;3091,96
284;01/02/2024;0;0;3091,96
284;01/03/2024;975,64;537,63;3529,97
284;01/04/2024;1641;0;5170,97
284;01/05/2024;0;695,8;4475,17
284;01/06/2024;0;698,66;3776,51
284;01/07/2024;0;0;3776,51
284;01/08/2024;1279,41;0;5055,92
284;01/09/2024;788,7;481,25;5363,37
284;01/10/2024;100,13;1170,7;4292,8
284;01/11/2024;1040,63;1005,35;4328,08
284;01/12/2024;1500,66;701,63;5127,11
284;01/01/2025;329,41;0;5456,52
284;01/02/2025;0;1160,59;4295,93
284;01/03/2025;0;0;4295,93
284;01/04/2025;0;1295,07;3000,86
284;01/05/2025;1561,12;0;4561,98
284;01/06/2025;1180,21;0;5742,19
284;01/07/2025;0;78,46;5663,73
284;01/08/2025;1834,19;664,38;6833,54
284;01/09/2025;0;1707,36;5126,18
284;01/10/2025;0;1077,01;4049,17
284;01/11/2025;0;0;4049,17
284;01/12/2025;0;60,09;3989,08
285;01/01/2014;445,39;73,83;371,56
285;01/02/2014;0;371,56;0
285;01/03/2014;0;0;0
285;01/04/2014;83,7;29,58;54,12
285;01/05/2014;1046,04;730,97;369,19
285;01/06/2014;0;369,19;0
285;01/07/2014;638,6;912,69;-274,09
285;01/08/2014;0;0;-274,09
285;01/09/2014;0;0;-274,09
285;01/10/2014;1793,66;667,81;851,76
285;01/11/2014;0;0;851,76
285;01/12/2014;1543,29;0;2395,05
285;01/01/2015;0;1406,11;988,94
285;01/02/2015;0;125,11;863,83
285;01/03/2015;951,1;0;1814,93
285;01/04/2015;0;0;1814,93
285;01/05/2015;1142,36;213,94;2743,35
285;01/06/2015;0;1580,63;1162,72
285;01/07/2015;1394,41;0;2557,13
285;01/08/2015;0;0;2557,13
285;01/09/2015;949,56;0;3506,69
285;01/10/2015;0;633,33;2873,36
285;01/11/2015;0;0;2873,36
